Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,20,0:00,4.57,0.4,0.0872,509.41,37.65,0.67,0.0177,315.54,53.73,0.46,0.0085,316.66,38.17,0.6,0.0158,327.0
August,20,0:30,3.8,0.2,0.053,407.01,26.76,0.32,0.012,314.9,39.24,0.38,0.0096,318.2,30.58,0.17,0.0055,317.17
August,20,1:00,3.1,0.37,0.1202,361.64,10.12,0.21,0.0205,420.04,33.56,0.51,0.0151,315.92,18.66,0.1,0.0055,327.58
August,20,1:30,2.21,0.59,0.2682,455.66,7.66,0.59,0.0772,288.1,24.83,0.34,0.0138,326.81,14.12,0.57,0.0406,347.23
August,20,2:00,1.75,0.1,0.0587,1023.39,4.47,0.37,0.0833,295.85,17.49,0.98,0.0563,281.01,10.62,0.46,0.0431,350.94
August,20,2:30,1.8,0.02,0.0117,563.78,4.11,0.03,0.0083,323.79,14.24,0.66,0.0464,262.59,9.82,0.36,0.0369,378.66
August,20,3:00,1.74,0.02,0.0117,392.99,3.93,0.0,0.0,322.33,12.54,0.73,0.0581,289.75,3.63,0.17,0.0459,478.0
August,20,3:30,1.87,0.01,0.0067,366.65,3.82,0.02,0.005,448.4,10.87,0.06,0.0051,324.38,2.92,0.24,0.0831,391.51
August,20,4:00,1.7,0.0,0.0,296.93,3.13,0.08,0.0258,285.93,9.08,0.02,0.0019,292.22,2.21,0.15,0.07,440.4
August,20,4:30,1.62,0.0,0.0,290.74,2.77,0.1,0.0358,306.6,8.94,0.04,0.004,315.35,2.36,0.12,0.0492,426.52
August,20,5:00,1.87,0.0,0.0,259.65,2.21,0.03,0.0158,403.94,10.54,0.06,0.0055,286.3,3.76,0.12,0.0331,403.72
August,20,5:30,1.94,0.0,0.0,316.1,3.7,0.31,0.0828,293.87,10.24,0.04,0.004,271.42,3.83,0.05,0.0121,392.02
August,20,6:00,2.36,0.18,0.075,300.4,5.19,0.97,0.1873,288.03,29.14,0.16,0.0054,282.54,11.22,0.36,0.0322,281.8
August,20,6:30,3.01,0.17,0.0579,324.05,8.38,2.72,0.3245,440.69,53.52,1.02,0.0191,263.89,24.33,1.38,0.0569,255.2
August,20,7:00,10.34,0.44,0.0422,313.31,27.97,0.27,0.0095,346.18,82.28,0.39,0.0047,269.19,36.94,1.2,0.0324,273.2
August,20,7:30,20.61,0.69,0.0337,329.51,45.36,1.34,0.0296,283.41,138.2,1.85,0.0134,266.28,60.2,0.72,0.0119,276.74
August,20,8:00,45.48,0.6,0.0131,272.22,88.42,0.5,0.0056,280.8,255.93,3.28,0.0128,282.76,123.98,0.95,0.0077,271.98
August,20,8:30,79.36,0.49,0.0062,300.28,134.08,1.26,0.0094,305.56,372.46,5.25,0.0141,296.51,178.11,1.62,0.0091,311.02
August,20,9:00,120.18,0.79,0.0066,312.25,206.96,0.79,0.0038,304.14,544.74,5.99,0.011,306.58,248.52,3.45,0.0139,302.34
August,20,9:30,144.71,1.1,0.0076,317.92,267.38,2.06,0.0077,323.48,659.02,8.76,0.0133,308.13,313.26,4.01,0.0128,306.21
August,20,10:00,156.96,1.35,0.0086,308.38,310.08,1.61,0.0052,326.47,803.78,6.27,0.0078,317.88,375.84,3.91,0.0104,299.75
August,20,10:30,199.98,1.94,0.0097,307.77,370.83,8.08,0.0218,335.1,857.89,10.12,0.0118,324.1,390.7,11.84,0.0303,302.49
August,20,11:00,204.98,1.56,0.0076,308.9,367.25,3.97,0.0108,338.47,911.34,8.29,0.0091,325.9,429.9,10.53,0.0245,308.13
August,20,11:30,203.71,1.87,0.0092,311.66,417.19,5.92,0.0142,339.49,935.83,9.45,0.0101,327.91,455.68,6.52,0.0143,306.57
August,20,12:00,211.57,2.05,0.0097,309.87,419.9,4.74,0.0113,344.28,928.35,8.36,0.009,331.13,478.85,6.7,0.014,308.45
August,20,12:30,212.0,1.91,0.009,314.89,413.19,8.64,0.0209,344.73,966.12,16.13,0.0167,335.93,458.8,5.69,0.0124,315.74
August,20,13:00,217.17,1.89,0.0087,322.51,427.98,7.62,0.0178,343.76,956.03,8.89,0.0093,343.47,456.84,6.67,0.0146,312.45
August,20,13:30,210.74,1.5,0.0071,322.34,452.14,10.04,0.0222,346.54,951.16,17.22,0.0181,342.83,461.67,9.79,0.0212,331.82
August,20,14:00,213.37,2.18,0.0102,320.96,451.12,6.05,0.0134,338.72,979.47,18.51,0.0189,343.95,480.26,12.97,0.027,333.25
August,20,14:30,226.92,2.0,0.0088,325.33,489.59,8.96,0.0183,350.47,968.81,29.45,0.0304,346.07,488.96,36.87,0.0754,337.31
August,20,15:00,214.71,2.08,0.0097,322.64,464.57,4.65,0.01,351.5,971.92,13.32,0.0137,342.06,474.23,33.58,0.0708,334.15
August,20,15:30,210.57,5.03,0.0239,323.03,455.03,8.51,0.0187,345.98,959.28,5.37,0.0056,343.21,472.67,82.01,0.1735,329.61
August,20,16:00,202.62,2.74,0.0135,330.52,442.55,3.81,0.0086,342.49,915.92,3.3,0.0036,348.23,471.77,45.05,0.0955,323.08
August,20,16:30,198.32,1.29,0.0065,328.98,426.27,2.81,0.0066,343.9,847.28,3.3,0.0039,347.82,432.4,12.32,0.0285,320.18
August,20,17:00,196.58,2.65,0.0135,320.68,412.57,4.5,0.0109,346.34,797.24,4.62,0.0058,346.48,423.93,4.2,0.0099,329.21
August,20,17:30,158.11,1.5,0.0095,327.46,394.52,6.04,0.0153,349.82,746.36,8.88,0.0119,346.41,385.15,4.04,0.0105,321.31
August,20,18:00,137.45,0.93,0.0068,324.61,367.85,4.56,0.0124,348.67,653.9,8.11,0.0124,345.15,344.62,1.55,0.0045,323.55
August,20,18:30,118.95,0.68,0.0057,331.17,332.31,2.72,0.0082,345.48,624.65,6.75,0.0108,343.02,321.86,2.45,0.0076,303.91
August,20,19:00,81.26,0.57,0.007,357.11,318.36,3.88,0.0122,344.48,535.0,3.69,0.0069,339.38,299.37,2.37,0.0079,317.2
August,20,19:30,57.22,0.38,0.0067,311.46,291.58,2.71,0.0093,345.17,470.46,6.54,0.0139,344.26,274.76,4.97,0.0181,322.6
August,20,20:00,46.46,0.67,0.0145,311.72,240.02,3.72,0.0155,346.26,417.93,7.48,0.0179,345.21,242.23,5.4,0.0223,303.48
August,20,20:30,34.37,0.55,0.0161,299.65,206.26,2.68,0.013,333.97,353.04,6.53,0.0185,344.2,224.19,2.8,0.0125,305.13
August,20,21:00,29.73,0.81,0.0274,308.75,167.76,1.63,0.0097,323.05,309.03,2.63,0.0085,342.02,171.6,5.63,0.0328,312.2
August,20,21:30,19.87,0.26,0.013,316.43,153.7,1.17,0.0076,319.57,240.55,2.14,0.0089,339.5,155.89,4.55,0.0292,294.02
August,20,22:00,14.08,0.26,0.0185,311.15,119.39,1.56,0.0131,310.62,237.47,2.73,0.0115,327.21,143.48,2.07,0.0144,309.09
August,20,22:30,11.98,2.18,0.1823,411.27,98.05,1.71,0.0174,303.59,165.01,1.67,0.0101,325.51,99.75,1.66,0.0166,298.54
August,20,23:00,9.14,0.56,0.0612,350.53,62.75,0.55,0.0088,325.97,133.88,0.6,0.0045,313.08,80.9,0.59,0.0073,286.75
August,20,23:30,7.15,0.06,0.008,295.09,56.12,0.52,0.0093,311.78,96.7,0.51,0.0053,335.65,56.44,0.4,0.0071,269.58
August,21,0:00,3.55,0.07,0.0185,438.19,33.58,0.68,0.0202,304.98,49.77,0.72,0.0144,309.42,43.77,0.67,0.0152,331.93
August,21,0:30,3.39,0.01,0.0033,303.91,23.95,0.32,0.0135,312.82,37.19,0.44,0.0118,311.0,28.94,0.11,0.0038,318.4
August,21,1:00,2.29,0.02,0.0067,342.33,8.86,0.18,0.0208,430.15,29.58,0.7,0.0237,302.86,19.3,0.09,0.0045,338.22
August,21,1:30,2.34,0.1,0.0433,400.1,7.0,0.7,0.1005,273.2,23.04,0.3,0.0131,307.72,16.36,0.51,0.0311,354.04
August,21,2:00,1.56,0.04,0.0267,372.24,4.47,0.5,0.1117,261.11,16.6,0.39,0.0234,283.29,10.82,0.23,0.0213,355.14
August,21,2:30,1.45,0.0,0.0033,439.3,4.16,0.08,0.0183,322.65,13.82,0.28,0.02,278.48,8.74,0.16,0.0187,361.56
August,21,3:00,1.39,0.03,0.0217,383.3,4.01,0.0,0.0,303.0,11.73,0.53,0.0449,296.39,3.53,0.06,0.0182,424.99
August,21,3:30,1.43,0.01,0.0067,297.91,4.16,0.02,0.005,422.15,10.08,0.02,0.0017,334.36,2.43,0.08,0.0321,437.34
August,21,4:00,1.26,0.0,0.0033,326.65,2.98,0.08,0.0258,295.39,8.86,0.02,0.0024,336.1,1.63,0.01,0.0087,551.54
August,21,4:30,1.3,0.0,0.0,312.32,2.6,0.11,0.0425,305.17,8.57,0.04,0.005,311.73,1.69,0.0,0.0017,493.61
August,21,5:00,1.45,0.0,0.0,251.64,2.08,0.03,0.0158,416.89,10.33,0.09,0.0088,290.36,2.44,0.01,0.005,389.88
August,21,5:30,1.34,0.0,0.0,313.89,3.42,0.25,0.0728,311.0,9.09,0.07,0.0075,264.24,2.74,0.02,0.0065,405.57
August,21,6:00,1.67,0.01,0.005,278.39,4.35,0.85,0.1943,272.16,26.88,0.17,0.0064,228.51,9.76,0.09,0.0096,271.47
August,21,6:30,2.1,0.15,0.0704,275.23,7.12,2.18,0.3063,446.97,47.26,1.29,0.0274,242.73,22.92,1.35,0.0588,249.24
August,21,7:00,7.58,0.17,0.0226,299.3,27.76,0.2,0.0073,341.29,77.77,0.3,0.0038,273.82,38.94,0.64,0.0164,270.71
August,21,7:30,9.87,0.25,0.0255,361.31,40.18,0.81,0.0202,278.72,131.3,0.8,0.0061,257.62,60.32,0.62,0.0103,279.7
August,21,8:00,40.83,0.24,0.0059,278.77,81.86,0.1,0.0012,280.11,252.4,1.19,0.0047,274.37,118.58,0.74,0.0062,270.28
August,21,8:30,74.41,0.3,0.004,301.43,116.43,0.65,0.0056,312.01,350.65,1.54,0.0044,299.74,174.97,1.75,0.01,292.48
August,21,9:00,102.26,0.63,0.0062,306.67,183.81,0.74,0.004,311.88,501.23,1.25,0.0025,306.9,248.63,3.78,0.0152,288.47
August,21,9:30,126.09,0.87,0.0069,321.11,231.09,1.62,0.007,323.17,616.31,3.39,0.0055,303.18,311.63,4.89,0.0157,298.8
August,21,10:00,136.2,0.71,0.0052,313.22,270.42,2.22,0.0082,326.35,709.12,5.03,0.0071,318.72,365.08,4.23,0.0116,297.63
August,21,10:30,173.73,1.08,0.0062,311.72,329.77,5.71,0.0173,333.16,786.12,6.84,0.0087,324.41,391.56,8.38,0.0214,313.84
August,21,11:00,178.61,0.71,0.004,313.84,327.03,4.12,0.0126,335.78,858.31,3.6,0.0042,328.15,424.11,6.45,0.0152,319.88
August,21,11:30,191.44,1.13,0.0059,316.04,371.36,6.05,0.0163,341.31,887.56,5.77,0.0065,330.91,451.83,5.29,0.0117,314.4
August,21,12:00,198.76,1.87,0.0094,311.74,380.32,3.58,0.0094,344.82,884.24,5.84,0.0066,332.48,472.72,8.75,0.0185,314.28
August,21,12:30,197.06,2.72,0.0138,320.55,376.66,4.44,0.0118,346.12,919.62,14.71,0.016,336.94,458.36,5.27,0.0115,321.44
August,21,13:00,197.87,2.35,0.0119,328.5,400.21,3.12,0.0078,344.85,910.6,9.01,0.0099,339.12,452.11,4.02,0.0089,318.88
August,21,13:30,196.05,2.22,0.0113,322.75,420.53,5.3,0.0126,347.81,910.84,13.84,0.0152,337.11,464.14,6.31,0.0136,328.1
August,21,14:00,207.0,2.61,0.0126,324.37,425.0,7.86,0.0185,338.86,936.0,10.02,0.0107,338.89,478.92,7.57,0.0158,333.34
August,21,14:30,212.67,5.02,0.0236,329.51,444.8,12.54,0.0282,351.57,925.42,8.79,0.0095,338.69,488.09,11.47,0.0235,333.82
August,21,15:00,201.53,3.33,0.0165,322.75,431.74,7.12,0.0165,351.76,915.44,4.49,0.0049,340.6,471.5,9.76,0.0207,333.73
August,21,15:30,203.3,4.74,0.0233,321.23,417.95,16.22,0.0388,346.77,911.39,3.65,0.004,339.7,473.5,35.18,0.0743,332.29
August,21,16:00,194.89,1.34,0.0069,338.08,424.52,8.53,0.0201,344.32,885.16,5.22,0.0059,341.48,490.1,24.51,0.05,325.87
August,21,16:30,188.34,1.02,0.0054,335.43,396.5,3.57,0.009,344.05,823.48,4.78,0.0058,343.6,453.95,6.9,0.0152,325.51
August,21,17:00,167.83,1.76,0.0105,321.31,364.9,3.58,0.0098,347.22,776.82,4.74,0.0061,343.0,427.06,2.95,0.0069,334.82
August,21,17:30,134.57,1.14,0.0085,321.41,340.86,3.99,0.0117,352.75,701.69,4.63,0.0066,339.95,371.38,2.45,0.0066,327.22
August,21,18:00,120.86,0.7,0.0058,316.05,309.91,3.29,0.0106,351.62,623.81,4.87,0.0078,341.79,338.27,1.89,0.0056,328.77
August,21,18:30,103.19,0.55,0.0053,337.4,295.9,2.93,0.0099,345.91,569.52,4.27,0.0075,343.64,305.95,1.68,0.0055,315.95
August,21,19:00,64.9,0.29,0.0044,360.51,281.19,4.53,0.0161,346.03,502.38,3.37,0.0067,337.34,278.7,2.34,0.0084,322.0
August,21,19:30,50.19,0.34,0.0068,327.75,243.94,3.02,0.0124,344.89,441.98,6.06,0.0137,337.46,260.37,4.19,0.0161,323.52
August,21,20:00,36.08,0.38,0.0105,318.97,205.34,3.88,0.0189,347.84,380.14,4.98,0.0131,341.54,202.29,4.25,0.021,316.17
August,21,20:30,27.39,0.29,0.0106,310.03,185.27,3.02,0.0163,335.47,337.6,2.09,0.0062,338.9,187.17,1.74,0.0093,306.37
August,21,21:00,17.73,0.45,0.0255,319.53,153.35,2.39,0.0156,322.18,281.48,1.66,0.0059,335.81,155.91,7.19,0.0461,327.26
August,21,21:30,14.05,0.27,0.0194,322.35,138.08,1.49,0.0108,319.45,222.78,1.4,0.0063,339.28,142.34,5.08,0.0357,321.13
August,21,22:00,11.58,0.13,0.0113,331.56,99.87,1.06,0.0106,311.46,184.52,1.25,0.0068,331.08,129.08,1.87,0.0145,319.32
August,21,22:30,9.91,1.49,0.1501,413.3,84.27,0.85,0.0101,307.33,142.43,1.08,0.0076,325.25,89.86,0.7,0.0078,312.87
August,21,23:00,8.45,0.68,0.0804,355.66,50.89,0.31,0.006,329.66,107.46,0.23,0.0021,318.99,70.52,0.59,0.0083,306.56
August,21,23:30,6.28,0.06,0.01,325.65,48.54,0.3,0.0062,324.09,79.68,0.21,0.0026,313.62,52.01,0.83,0.016,288.65
August,22,0:00,11.68,1.21,0.1032,670.51,59.78,0.85,0.0143,296.16,81.87,1.31,0.016,314.26,73.66,1.09,0.0148,333.04
August,22,0:30,9.57,0.66,0.0689,404.7,32.65,0.52,0.0158,293.94,61.11,0.58,0.0095,316.44,48.05,0.19,0.004,321.73
August,22,1:00,9.3,1.45,0.1559,337.04,12.99,0.4,0.0305,361.61,51.26,1.15,0.0224,305.94,34.4,0.16,0.0047,345.93
August,22,1:30,7.62,2.47,0.3237,561.48,11.34,0.4,0.0351,270.98,40.06,0.34,0.0084,309.29,26.51,1.07,0.0403,350.38
August,22,2:00,5.14,0.27,0.052,1103.68,7.09,0.01,0.001,278.23,26.46,0.7,0.0264,277.49,17.17,0.38,0.0223,372.89
August,22,2:30,4.96,0.05,0.01,602.74,5.07,0.0,0.0,303.37,19.71,0.37,0.0189,302.71,9.74,0.29,0.0302,428.58
August,22,3:00,4.59,0.05,0.01,351.3,5.24,0.0,0.0,283.69,18.55,1.53,0.0826,316.38,6.33,0.21,0.0331,496.44
August,22,3:30,4.5,0.02,0.005,392.02,3.36,0.0,0.0,380.88,14.42,0.01,0.0009,341.84,4.73,0.37,0.0789,433.59
August,22,4:00,4.04,0.0,0.0,316.39,3.97,0.02,0.005,268.15,15.71,0.04,0.0023,360.14,3.3,0.19,0.0577,513.71
August,22,4:30,4.4,0.0,0.0,254.98,3.32,0.01,0.0025,293.99,12.63,0.05,0.0042,337.43,3.33,0.14,0.0412,505.83
August,22,5:00,4.77,0.0,0.0,229.72,3.22,0.01,0.0025,291.05,16.97,0.12,0.0069,324.59,5.55,0.15,0.0268,410.5
August,22,5:30,5.78,0.0,0.0,278.91,4.32,0.05,0.0108,316.34,14.55,0.07,0.0045,269.25,5.31,0.13,0.0254,391.89
August,22,6:00,7.19,0.49,0.0687,306.58,5.87,0.16,0.0278,297.47,28.37,0.07,0.0024,234.2,14.19,0.39,0.0273,275.42
August,22,6:30,6.3,0.69,0.1099,332.89,11.7,2.72,0.2324,423.19,44.93,0.86,0.0192,247.89,22.7,1.02,0.0448,258.1
August,22,7:00,16.18,0.47,0.029,310.78,11.53,0.03,0.0022,303.82,80.2,0.18,0.0022,276.98,38.55,0.79,0.0204,275.43
August,22,7:30,21.41,0.85,0.0399,335.44,19.07,0.16,0.0084,278.08,133.54,0.63,0.0047,262.75,66.35,0.62,0.0094,288.38
August,22,8:00,42.18,0.33,0.0079,245.67,35.54,0.09,0.0026,272.49,246.99,0.84,0.0034,267.27,115.44,0.83,0.0072,272.71
August,22,8:30,62.16,0.08,0.0013,288.08,47.51,0.39,0.0083,308.78,331.49,1.43,0.0043,287.83,164.28,1.33,0.0081,294.79
August,22,9:00,87.7,0.33,0.0038,295.06,163.65,0.9,0.0055,306.66,471.85,1.23,0.0026,288.47,223.92,3.34,0.0149,298.48
August,22,9:30,105.56,0.81,0.0077,293.1,196.11,1.14,0.0058,310.86,551.25,4.3,0.0078,299.66,274.37,3.84,0.014,288.73
August,22,10:00,118.9,0.76,0.0064,286.06,251.32,1.83,0.0073,310.58,626.59,5.33,0.0085,306.52,330.91,3.97,0.012,289.91
August,22,10:30,146.18,1.18,0.0081,288.58,269.66,4.99,0.0185,318.95,733.63,9.02,0.0123,315.9,362.91,9.33,0.0257,293.72
August,22,11:00,148.81,0.98,0.0066,298.02,305.78,4.4,0.0144,329.29,777.66,3.89,0.005,317.02,390.8,6.68,0.0171,292.56
August,22,11:30,161.08,1.35,0.0084,305.52,340.62,4.33,0.0127,334.86,851.79,6.73,0.0079,322.85,398.91,6.3,0.0158,298.12
August,22,12:00,160.56,1.36,0.0085,309.03,339.09,2.24,0.0066,326.64,892.52,7.32,0.0082,322.29,421.38,8.98,0.0213,299.36
August,22,12:30,169.61,2.61,0.0154,311.07,367.14,3.85,0.0105,332.8,892.89,16.07,0.018,327.13,431.58,5.78,0.0134,293.54
August,22,13:00,163.43,1.96,0.012,302.73,403.08,3.14,0.0078,329.33,899.3,9.98,0.0111,333.03,427.27,4.96,0.0116,304.3
August,22,13:30,163.74,1.85,0.0113,301.33,403.69,5.97,0.0148,320.42,915.79,15.29,0.0167,328.34,434.26,6.38,0.0147,306.61
August,22,14:00,151.02,2.01,0.0133,308.62,413.71,9.1,0.022,331.04,907.87,12.62,0.0139,337.28,454.12,9.26,0.0204,300.25
August,22,14:30,154.96,2.84,0.0183,301.8,399.67,12.67,0.0317,338.07,883.87,9.99,0.0113,327.35,470.15,20.5,0.0436,308.3
August,22,15:00,165.7,3.2,0.0193,304.34,385.6,6.83,0.0177,329.48,833.43,2.67,0.0032,334.95,433.6,17.69,0.0408,299.68
August,22,15:30,164.96,4.7,0.0285,289.53,389.45,15.77,0.0405,320.15,822.82,1.32,0.0016,335.23,410.08,45.03,0.1098,297.12
August,22,16:00,162.09,1.38,0.0085,303.87,400.77,7.29,0.0182,336.45,799.09,4.32,0.0054,333.88,400.98,28.71,0.0716,310.05
August,22,16:30,147.9,0.89,0.006,297.68,379.95,4.03,0.0106,340.86,738.94,3.55,0.0048,331.71,368.14,9.31,0.0253,306.4
August,22,17:00,156.06,2.51,0.0161,318.03,374.49,3.63,0.0097,333.92,691.56,3.67,0.0053,330.37,353.55,2.9,0.0082,301.18
August,22,17:30,135.2,1.45,0.0107,315.24,358.81,3.62,0.0101,333.7,687.83,3.44,0.005,325.54,353.16,3.0,0.0085,304.2
August,22,18:00,134.56,0.83,0.0062,308.81,342.06,3.39,0.0099,342.56,619.49,2.73,0.0044,327.67,318.23,1.81,0.0057,311.59
August,22,18:30,131.07,0.9,0.0069,311.97,311.47,2.49,0.008,331.55,562.33,3.82,0.0068,331.3,268.39,2.17,0.0081,317.92
August,22,19:00,122.54,0.76,0.0062,299.61,270.87,4.04,0.0149,329.98,512.38,3.48,0.0068,330.78,271.53,2.17,0.008,312.68
August,22,19:30,119.54,1.27,0.0106,298.27,235.09,2.66,0.0113,308.74,475.33,6.23,0.0131,329.86,280.37,5.07,0.0181,323.23
August,22,20:00,78.52,2.02,0.0257,290.52,210.25,3.81,0.0181,326.76,436.74,5.55,0.0127,333.4,241.81,5.49,0.0227,309.2
August,22,20:30,61.97,1.37,0.0221,299.01,195.94,2.47,0.0126,311.02,374.15,1.83,0.0049,324.62,214.33,2.36,0.011,308.5
August,22,21:00,51.66,2.47,0.0479,292.91,160.56,1.88,0.0117,308.45,333.03,1.2,0.0036,324.69,192.54,8.72,0.0453,308.13
August,22,21:30,40.56,1.89,0.0466,310.37,158.68,1.67,0.0105,309.88,257.66,1.24,0.0048,321.63,153.06,5.07,0.0331,313.58
August,22,22:00,33.59,1.41,0.0421,329.64,127.53,1.85,0.0145,306.51,210.93,1.08,0.0051,320.98,145.8,1.94,0.0133,303.76
August,22,22:30,30.65,3.41,0.1112,322.36,101.34,1.52,0.015,299.71,179.6,0.99,0.0055,327.24,113.73,1.76,0.0155,317.23
August,22,23:00,23.34,1.64,0.0703,361.89,75.16,0.83,0.0111,314.85,151.98,0.41,0.0027,327.48,92.92,0.92,0.0099,310.52
August,22,23:30,15.75,0.25,0.0156,230.5,71.89,0.39,0.0054,305.49,124.86,0.5,0.004,313.64,74.62,1.2,0.0161,302.72
August,23,0:00,8.19,0.4,0.0489,820.94,49.93,1.87,0.0375,320.05,45.25,0.48,0.0107,294.95,39.45,0.57,0.0145,316.23
August,23,0:30,6.48,0.18,0.0277,383.27,30.93,0.97,0.0312,313.22,33.53,0.18,0.0054,311.01,27.12,0.11,0.0039,327.93
August,23,1:00,7.21,0.29,0.04,329.05,13.91,0.45,0.0322,453.56,25.12,0.47,0.0187,303.24,18.63,0.1,0.0056,361.92
August,23,1:30,5.99,0.32,0.0533,526.06,10.19,1.17,0.1144,301.57,21.75,0.3,0.014,299.29,13.55,0.51,0.0374,371.12
August,23,2:00,3.93,0.09,0.0233,387.6,6.9,0.87,0.1267,325.0,14.0,0.66,0.0469,283.77,7.84,0.46,0.059,381.77
August,23,2:30,3.76,0.03,0.0083,421.63,6.54,0.19,0.0283,360.14,10.63,0.52,0.0492,302.55,5.88,0.68,0.1155,447.07
August,23,3:00,3.67,0.03,0.0083,259.55,5.69,0.0,0.0,311.1,11.98,0.84,0.0701,285.44,2.52,0.1,0.0402,543.32
August,23,3:30,3.4,0.03,0.0083,300.43,6.2,0.05,0.0075,359.45,8.14,0.03,0.0031,307.94,2.58,0.2,0.0784,361.49
August,23,4:00,3.1,0.05,0.015,361.9,4.74,0.15,0.0325,285.52,6.89,0.0,0.0,313.32,1.85,0.14,0.0757,415.86
August,23,4:30,3.3,0.08,0.025,311.71,4.46,0.14,0.0317,302.39,5.51,0.0,0.0,312.75,1.86,0.13,0.0713,418.63
August,23,5:00,3.84,0.1,0.025,277.33,3.62,0.06,0.0178,593.57,7.26,0.0,0.0006,269.22,2.95,0.06,0.02,377.44
August,23,5:30,4.77,0.35,0.0733,353.36,5.61,0.66,0.1178,330.17,6.89,0.04,0.0056,224.07,2.73,0.08,0.0306,372.88
August,23,6:00,5.87,0.32,0.0537,315.17,5.3,0.58,0.109,298.64,19.33,0.11,0.0056,249.63,8.58,0.31,0.0357,256.3
August,23,6:30,5.21,0.31,0.0598,321.74,9.79,2.11,0.2157,377.25,23.96,0.66,0.0274,252.2,15.77,0.61,0.0387,258.87
August,23,7:00,15.4,0.43,0.0279,297.68,11.23,0.1,0.0091,332.68,41.2,0.19,0.0047,270.22,22.97,0.48,0.0207,270.74
August,23,7:30,14.66,0.63,0.0428,353.15,17.81,0.5,0.0281,279.73,76.68,0.69,0.009,261.69,40.87,0.49,0.0119,282.99
August,23,8:00,32.82,0.19,0.0058,253.5,33.38,0.13,0.0038,279.92,138.43,1.26,0.0091,272.4,77.64,0.68,0.0087,279.52
August,23,8:30,50.39,0.15,0.003,312.45,43.4,0.46,0.0106,318.36,209.53,2.37,0.0113,286.4,113.75,1.08,0.0095,300.85
August,23,9:00,59.36,0.21,0.0036,358.28,124.91,0.79,0.0063,311.19,292.47,1.78,0.0061,293.76,144.66,2.3,0.0159,300.08
August,23,9:30,69.75,0.33,0.0048,326.22,139.38,0.84,0.006,319.2,355.9,3.49,0.0098,300.78,173.37,2.41,0.0139,290.2
August,23,10:00,78.04,0.44,0.0057,314.6,180.27,1.05,0.0058,316.36,442.39,2.48,0.0056,306.73,211.19,2.56,0.0121,288.04
August,23,10:30,103.38,0.91,0.0088,302.97,194.47,3.19,0.0164,322.63,491.39,5.16,0.0105,317.38,241.4,6.9,0.0286,300.03
August,23,11:00,112.3,0.67,0.006,334.73,215.97,2.57,0.0119,328.44,522.71,3.29,0.0063,318.46,254.19,4.8,0.0189,303.94
August,23,11:30,116.5,0.62,0.0053,324.06,231.61,3.52,0.0152,330.99,556.41,4.17,0.0075,318.74,267.48,4.63,0.0173,302.94
August,23,12:00,125.91,1.01,0.008,327.56,236.06,2.2,0.0093,325.2,581.83,3.26,0.0056,319.9,288.16,6.22,0.0216,304.0
August,23,12:30,131.48,2.02,0.0154,329.11,267.98,3.03,0.0113,329.96,579.1,5.91,0.0102,320.2,283.43,3.91,0.0138,301.35
August,23,13:00,126.52,1.38,0.0109,308.27,297.98,3.34,0.0112,326.65,585.39,3.86,0.0066,331.37,286.94,3.41,0.0119,310.49
August,23,13:30,125.74,1.12,0.0089,307.4,299.51,4.37,0.0146,318.97,579.24,12.74,0.022,329.28,292.5,5.0,0.0171,321.37
August,23,14:00,117.46,1.55,0.0132,312.08,313.55,6.96,0.0222,329.25,587.39,16.21,0.0276,335.71,309.25,5.91,0.0191,316.76
August,23,14:30,120.1,2.63,0.0219,298.04,298.01,10.19,0.0342,334.65,588.62,25.02,0.0425,330.64,325.38,13.5,0.0415,318.83
August,23,15:00,129.41,3.26,0.0252,307.35,293.69,7.49,0.0255,329.0,584.47,12.51,0.0214,335.32,316.77,12.42,0.0392,316.03
August,23,15:30,131.83,4.46,0.0338,278.3,295.07,11.45,0.0388,321.49,577.49,4.97,0.0086,336.52,311.5,30.31,0.0973,318.89
August,23,16:00,121.34,0.8,0.0066,279.25,302.59,6.78,0.0224,336.1,572.34,3.15,0.0055,333.57,303.33,17.26,0.0569,318.63
August,23,16:30,115.77,0.44,0.0038,290.58,292.17,3.97,0.0136,340.83,546.18,1.86,0.0034,332.56,292.97,7.06,0.0241,318.13
August,23,17:00,118.82,1.72,0.0145,322.45,287.6,3.05,0.0106,335.7,514.02,1.34,0.0026,332.06,267.4,2.14,0.008,308.77
August,23,17:30,104.77,1.01,0.0096,321.08,273.13,2.98,0.0109,335.32,481.19,2.65,0.0055,325.56,251.68,2.19,0.0087,314.61
August,23,18:00,102.65,0.39,0.0038,309.49,250.77,3.26,0.013,343.07,434.68,1.83,0.0042,329.77,233.58,1.4,0.006,327.15
August,23,18:30,101.45,0.47,0.0046,339.54,233.38,2.36,0.0101,334.77,395.69,1.9,0.0048,336.18,214.03,1.78,0.0083,325.72
August,23,19:00,94.87,0.11,0.0012,318.08,211.51,3.49,0.0165,332.02,352.93,1.76,0.005,332.19,201.53,1.79,0.0089,318.11
