Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,20,0:00,4.57,0.4,0.0872,519.59,37.65,0.67,0.0177,321.85,53.73,0.46,0.0085,322.99,38.17,0.6,0.0158,333.54
August,20,0:30,3.8,0.2,0.053,415.15,26.76,0.32,0.012,321.2,39.24,0.38,0.0096,324.56,30.58,0.17,0.0055,323.51
August,20,1:00,3.1,0.37,0.1202,368.87,10.12,0.21,0.0205,428.44,33.56,0.51,0.0151,322.24,18.66,0.1,0.0055,334.13
August,20,1:30,2.21,0.59,0.2682,464.78,7.66,0.59,0.0772,293.86,24.83,0.34,0.0138,333.35,14.12,0.57,0.0406,354.17
August,20,2:00,1.75,0.1,0.0587,1043.86,4.47,0.37,0.0833,301.77,17.49,0.98,0.0563,286.63,10.62,0.46,0.0431,357.95
August,20,2:30,1.8,0.02,0.0117,575.06,4.11,0.03,0.0083,330.26,14.24,0.66,0.0464,267.84,9.82,0.36,0.0369,386.23
August,20,3:00,1.74,0.02,0.0117,400.85,3.93,0.0,0.0,328.77,12.54,0.73,0.0581,295.55,3.63,0.17,0.0459,487.56
August,20,3:30,1.87,0.01,0.0067,373.98,3.82,0.02,0.005,457.36,10.87,0.06,0.0051,330.87,2.92,0.24,0.0831,399.34
August,20,4:00,1.7,0.0,0.0,302.87,3.13,0.08,0.0258,291.65,9.08,0.02,0.0019,298.07,2.21,0.15,0.07,449.21
August,20,4:30,1.62,0.0,0.0,296.55,2.77,0.1,0.0358,312.73,8.94,0.04,0.004,321.66,2.36,0.12,0.0492,435.05
August,20,5:00,1.87,0.0,0.0,264.84,2.21,0.03,0.0158,412.02,10.54,0.06,0.0055,292.03,3.76,0.12,0.0331,411.79
August,20,5:30,1.94,0.0,0.0,322.42,3.7,0.31,0.0828,299.75,10.24,0.04,0.004,276.85,3.83,0.05,0.0121,399.86
August,20,6:00,2.36,0.18,0.075,306.41,5.19,0.97,0.1873,293.79,29.14,0.16,0.0054,288.19,11.22,0.36,0.0322,287.44
August,20,6:30,3.01,0.17,0.0579,330.53,8.38,2.72,0.3245,449.5,53.52,1.02,0.0191,269.16,24.33,1.38,0.0569,260.3
August,20,7:00,10.34,0.44,0.0422,319.58,27.97,0.27,0.0095,353.11,82.28,0.39,0.0047,274.57,36.94,1.2,0.0324,278.67
August,20,7:30,20.61,0.69,0.0337,336.1,45.36,1.34,0.0296,289.08,138.2,1.85,0.0134,271.61,60.2,0.72,0.0119,282.28
August,20,8:00,45.48,0.6,0.0131,277.66,88.42,0.5,0.0056,286.42,255.93,3.28,0.0128,288.41,123.98,0.95,0.0077,277.42
August,20,8:30,79.36,0.49,0.0062,306.28,134.08,1.26,0.0094,311.67,372.46,5.25,0.0141,302.44,178.11,1.62,0.0091,317.24
August,20,9:00,120.18,0.79,0.0066,318.49,206.96,0.79,0.0038,310.23,544.74,5.99,0.011,312.71,248.52,3.45,0.0139,308.38
August,20,9:30,144.71,1.1,0.0076,324.28,267.38,2.06,0.0077,329.95,659.02,8.76,0.0133,314.29,313.26,4.01,0.0128,312.33
August,20,10:00,156.96,1.35,0.0086,314.55,310.08,1.61,0.0052,333.0,803.78,6.27,0.0078,324.24,375.84,3.91,0.0104,305.75
August,20,10:30,199.98,1.94,0.0097,313.92,370.83,8.08,0.0218,341.8,857.89,10.12,0.0118,330.59,390.7,11.84,0.0303,308.54
August,20,11:00,204.98,1.56,0.0076,315.08,367.25,3.97,0.0108,345.24,911.34,8.29,0.0091,332.42,429.9,10.53,0.0245,314.29
August,20,11:30,203.71,1.87,0.0092,317.89,417.19,5.92,0.0142,346.28,935.83,9.45,0.0101,334.47,455.68,6.52,0.0143,312.7
August,20,12:00,211.57,2.05,0.0097,316.07,419.9,4.74,0.0113,351.16,928.35,8.36,0.009,337.75,478.85,6.7,0.014,314.61
August,20,12:30,212.0,1.91,0.009,321.19,413.19,8.64,0.0209,351.63,966.12,16.13,0.0167,342.64,458.8,5.69,0.0124,322.05
August,20,13:00,217.17,1.89,0.0087,328.96,427.98,7.62,0.0178,350.63,956.03,8.89,0.0093,350.33,456.84,6.67,0.0146,318.7
August,20,13:30,210.74,1.5,0.0071,328.79,452.14,10.04,0.0222,353.47,951.16,17.22,0.0181,349.68,461.67,9.79,0.0212,338.46
August,20,14:00,213.37,2.18,0.0102,327.37,451.12,6.05,0.0134,345.5,979.47,18.51,0.0189,350.82,480.26,12.97,0.027,339.92
August,20,14:30,226.92,2.0,0.0088,331.84,489.59,8.96,0.0183,357.48,968.81,29.45,0.0304,352.99,488.96,36.87,0.0754,344.06
August,20,15:00,214.71,2.08,0.0097,329.09,464.57,4.65,0.01,358.53,971.92,13.32,0.0137,348.9,474.23,33.58,0.0708,340.84
August,20,15:30,210.57,5.03,0.0239,329.49,455.03,8.51,0.0187,352.9,959.28,5.37,0.0056,350.07,472.67,82.01,0.1735,336.21
August,20,16:00,202.62,2.74,0.0135,337.13,442.55,3.81,0.0086,349.34,915.92,3.3,0.0036,355.19,471.77,45.05,0.0955,329.54
August,20,16:30,198.32,1.29,0.0065,335.56,426.27,2.81,0.0066,350.77,847.28,3.3,0.0039,354.78,432.4,12.32,0.0285,326.58
August,20,17:00,196.58,2.65,0.0135,327.09,412.57,4.5,0.0109,353.26,797.24,4.62,0.0058,353.41,423.93,4.2,0.0099,335.79
August,20,17:30,158.11,1.5,0.0095,334.01,394.52,6.04,0.0153,356.81,746.36,8.88,0.0119,353.34,385.15,4.04,0.0105,327.73
August,20,18:00,137.45,0.93,0.0068,331.1,367.85,4.56,0.0124,355.65,653.9,8.11,0.0124,352.05,344.62,1.55,0.0045,330.02
August,20,18:30,118.95,0.68,0.0057,337.79,332.31,2.72,0.0082,352.39,624.65,6.75,0.0108,349.88,321.86,2.45,0.0076,309.99
August,20,19:00,81.26,0.57,0.007,364.25,318.36,3.88,0.0122,351.37,535.0,3.69,0.0069,346.17,299.37,2.37,0.0079,323.54
August,20,19:30,57.22,0.38,0.0067,317.68,291.58,2.71,0.0093,352.07,470.46,6.54,0.0139,351.15,274.76,4.97,0.0181,329.06
August,20,20:00,46.46,0.67,0.0145,317.96,240.02,3.72,0.0155,353.19,417.93,7.48,0.0179,352.12,242.23,5.4,0.0223,309.55
August,20,20:30,34.37,0.55,0.0161,305.64,206.26,2.68,0.013,340.65,353.04,6.53,0.0185,351.09,224.19,2.8,0.0125,311.23
August,20,21:00,29.73,0.81,0.0274,314.92,167.76,1.63,0.0097,329.51,309.03,2.63,0.0085,348.86,171.6,5.63,0.0328,318.44
August,20,21:30,19.87,0.26,0.013,322.76,153.7,1.17,0.0076,325.96,240.55,2.14,0.0089,346.29,155.89,4.55,0.0292,299.9
August,20,22:00,14.08,0.26,0.0185,317.38,119.39,1.56,0.0131,316.83,237.47,2.73,0.0115,333.76,143.48,2.07,0.0144,315.28
August,20,22:30,11.98,2.18,0.1823,419.49,98.05,1.71,0.0174,309.66,165.01,1.67,0.0101,332.02,99.75,1.66,0.0166,304.51
August,20,23:00,9.14,0.56,0.0612,357.54,62.75,0.55,0.0088,332.49,133.88,0.6,0.0045,319.34,80.9,0.59,0.0073,292.48
August,20,23:30,7.15,0.06,0.008,300.99,56.12,0.52,0.0093,318.02,96.7,0.51,0.0053,342.37,56.44,0.4,0.0071,274.97
August,21,0:00,3.9,0.07,0.0185,446.96,33.58,0.68,0.0202,311.08,51.16,0.74,0.0144,315.61,43.77,0.67,0.0152,338.57
August,21,0:30,3.73,0.01,0.0033,309.99,23.95,0.32,0.0135,319.07,38.23,0.45,0.0118,317.22,28.94,0.11,0.0038,324.77
August,21,1:00,2.52,0.02,0.0067,349.17,8.86,0.18,0.0208,438.75,30.41,0.72,0.0237,308.92,19.3,0.09,0.0045,344.99
August,21,1:30,2.58,0.11,0.0433,408.1,7.0,0.7,0.1005,278.66,23.68,0.31,0.0131,313.87,16.36,0.51,0.0311,361.12
August,21,2:00,1.72,0.05,0.0267,379.68,4.47,0.5,0.1117,266.33,17.06,0.4,0.0234,288.95,10.82,0.23,0.0213,362.24
August,21,2:30,1.59,0.01,0.0033,448.08,4.16,0.08,0.0183,329.1,14.21,0.28,0.02,284.05,8.74,0.16,0.0187,368.79
August,21,3:00,1.53,0.03,0.0217,390.97,4.01,0.0,0.0,309.06,12.06,0.54,0.0449,302.32,3.53,0.06,0.0182,433.49
August,21,3:30,1.57,0.01,0.0067,303.87,4.16,0.02,0.005,430.6,10.36,0.02,0.0017,341.05,2.43,0.08,0.0321,446.09
August,21,4:00,1.38,0.0,0.0033,333.18,2.98,0.08,0.0258,301.3,9.11,0.02,0.0024,342.83,1.63,0.01,0.0087,562.57
August,21,4:30,1.43,0.0,0.0,318.56,2.6,0.11,0.0425,311.28,8.81,0.04,0.005,317.96,1.69,0.0,0.0017,503.48
August,21,5:00,1.59,0.0,0.0,256.67,2.08,0.03,0.0158,425.23,10.62,0.09,0.0088,296.16,2.44,0.01,0.005,397.68
August,21,5:30,1.47,0.0,0.0,320.16,3.42,0.25,0.0728,317.22,9.34,0.07,0.0075,269.52,2.74,0.02,0.0065,413.68
August,21,6:00,1.84,0.01,0.005,283.96,4.35,0.85,0.1943,277.61,27.63,0.18,0.0064,233.08,9.76,0.09,0.0096,276.9
August,21,6:30,2.31,0.16,0.0704,280.74,7.12,2.18,0.3063,455.91,48.58,1.33,0.0274,247.59,22.92,1.35,0.0588,254.22
August,21,7:00,8.34,0.19,0.0226,305.28,27.76,0.2,0.0073,348.12,79.95,0.3,0.0038,279.29,38.94,0.64,0.0164,276.12
August,21,7:30,10.85,0.28,0.0255,368.53,40.18,0.81,0.0202,284.3,134.97,0.82,0.0061,262.77,60.32,0.62,0.0103,285.3
August,21,8:00,44.91,0.26,0.0059,284.35,81.86,0.1,0.0012,285.71,259.46,1.22,0.0047,279.86,118.58,0.74,0.0062,275.69
August,21,8:30,81.85,0.33,0.004,307.46,116.43,0.65,0.0056,318.25,360.46,1.59,0.0044,305.74,174.97,1.75,0.01,298.33
August,21,9:00,112.49,0.7,0.0062,312.8,183.81,0.74,0.004,318.12,515.25,1.29,0.0025,313.04,248.63,3.78,0.0152,294.24
August,21,9:30,138.69,0.96,0.0069,327.53,231.09,1.62,0.007,329.64,633.55,3.48,0.0055,309.24,311.63,4.89,0.0157,304.77
August,21,10:00,149.82,0.78,0.0052,319.49,270.42,2.22,0.0082,332.88,728.96,5.18,0.0071,325.09,365.08,4.23,0.0116,303.58
August,21,10:30,191.1,1.18,0.0062,317.95,329.77,5.71,0.0173,339.82,808.11,7.03,0.0087,330.9,391.56,8.38,0.0214,320.12
August,21,11:00,196.48,0.79,0.004,320.12,327.03,4.12,0.0126,342.5,882.32,3.71,0.0042,334.71,424.11,6.45,0.0152,326.27
August,21,11:30,210.58,1.24,0.0059,322.36,371.36,6.05,0.0163,348.14,912.39,5.93,0.0065,337.53,451.83,5.33,0.0118,320.68
August,21,12:00,218.64,2.06,0.0094,317.98,380.32,3.58,0.0094,351.72,908.98,6.0,0.0066,339.13,472.72,8.75,0.0185,320.56
August,21,12:30,216.76,2.99,0.0138,326.96,376.66,4.44,0.0118,353.05,945.35,15.13,0.016,343.68,458.36,5.27,0.0115,327.87
August,21,13:00,217.66,2.59,0.0119,335.07,400.21,3.12,0.0078,351.75,936.07,9.27,0.0099,345.91,452.11,4.02,0.0089,325.26
August,21,13:30,215.66,2.44,0.0113,329.2,420.53,5.3,0.0126,354.76,936.32,14.23,0.0152,343.85,464.14,6.31,0.0136,334.66
August,21,14:00,227.7,2.87,0.0126,330.86,425.0,7.86,0.0185,345.64,962.19,10.3,0.0107,345.67,478.92,7.57,0.0158,340.01
August,21,14:30,233.94,5.52,0.0236,336.1,444.8,12.54,0.0282,358.6,951.31,9.04,0.0095,345.46,488.09,11.47,0.0235,340.5
August,21,15:00,221.69,3.66,0.0165,329.21,431.74,7.12,0.0165,358.79,941.05,4.61,0.0049,347.42,471.5,9.76,0.0207,340.41
August,21,15:30,223.63,5.21,0.0233,327.66,417.95,16.22,0.0388,353.7,936.89,3.75,0.004,346.5,473.5,35.18,0.0743,338.93
August,21,16:00,214.38,1.48,0.0069,344.84,424.52,8.53,0.0201,351.21,909.92,5.37,0.0059,348.31,490.1,24.51,0.05,332.39
August,21,16:30,207.17,1.12,0.0054,342.14,396.5,3.57,0.009,350.93,846.52,4.91,0.0058,350.47,453.95,6.9,0.0152,332.02
August,21,17:00,184.62,1.94,0.0105,327.74,364.9,3.58,0.0098,354.16,798.55,4.87,0.0061,349.86,427.06,2.95,0.0069,341.51
August,21,17:30,148.03,1.26,0.0085,327.84,340.86,3.99,0.0117,359.81,721.32,4.76,0.0066,346.74,371.38,2.45,0.0066,333.76
August,21,18:00,132.94,0.77,0.0058,322.37,309.91,3.29,0.0106,358.65,641.26,5.0,0.0078,348.63,338.27,1.89,0.0056,335.35
August,21,18:30,113.5,0.6,0.0053,344.15,295.9,2.93,0.0099,352.83,585.45,4.39,0.0075,350.51,305.95,1.68,0.0055,322.27
August,21,19:00,71.39,0.31,0.0044,367.72,281.19,4.53,0.0161,352.95,516.43,3.46,0.0067,344.09,278.7,2.34,0.0084,328.44
August,21,19:30,55.2,0.38,0.0068,334.3,243.94,3.02,0.0124,351.78,454.34,6.22,0.0137,344.2,260.37,4.19,0.0161,329.99
August,21,20:00,39.69,0.42,0.0105,325.35,205.34,3.88,0.0189,354.79,390.77,5.12,0.0131,348.37,202.29,4.25,0.021,322.49
August,21,20:30,30.13,0.32,0.0106,316.23,185.27,3.02,0.0163,342.18,347.04,2.15,0.0062,345.67,187.17,1.74,0.0093,312.5
August,21,21:00,19.5,0.5,0.0255,325.92,153.35,2.39,0.0156,328.63,289.35,1.71,0.0059,342.53,155.91,7.19,0.0461,333.8
August,21,21:30,15.46,0.3,0.0194,328.79,138.08,1.49,0.0108,325.84,229.01,1.44,0.0063,346.06,142.34,5.08,0.0357,327.55
August,21,22:00,12.73,0.14,0.0113,338.19,99.87,1.06,0.0106,317.69,189.68,1.29,0.0068,337.7,129.08,1.87,0.0145,325.7
August,21,22:30,10.9,1.64,0.1501,421.57,84.27,0.85,0.0101,313.47,146.41,1.11,0.0076,331.76,89.86,0.7,0.0078,319.13
August,21,23:00,9.29,0.75,0.0804,362.77,50.89,0.31,0.006,336.25,110.47,0.23,0.0021,325.37,70.52,0.59,0.0083,312.69
August,21,23:30,6.9,0.07,0.01,332.16,48.54,0.3,0.0062,330.57,81.91,0.21,0.0026,319.9,52.01,0.83,0.016,294.43
August,22,0:00,11.68,1.21,0.1032,683.92,59.78,0.85,0.0143,302.09,81.87,1.31,0.016,320.54,73.66,1.09,0.0148,339.7
August,22,0:30,9.57,0.66,0.0689,412.79,32.65,0.52,0.0158,299.82,61.11,0.58,0.0095,322.77,48.05,0.19,0.004,328.16
August,22,1:00,9.3,1.45,0.1559,343.79,12.99,0.4,0.0305,368.84,51.26,1.15,0.0224,312.06,34.4,0.16,0.0047,352.85
August,22,1:30,7.62,2.47,0.3237,572.71,11.34,0.4,0.0351,276.4,40.06,0.34,0.0084,315.48,26.51,1.07,0.0403,357.39
August,22,2:00,5.14,0.27,0.052,1125.75,7.09,0.01,0.001,283.79,26.46,0.7,0.0264,283.04,17.17,0.38,0.0223,380.34
August,22,2:30,4.96,0.05,0.01,614.79,5.07,0.0,0.0,309.43,19.71,0.37,0.0189,308.76,9.74,0.29,0.0302,437.15
August,22,3:00,4.59,0.05,0.01,358.32,5.24,0.0,0.0,289.36,18.55,1.53,0.0826,322.71,6.33,0.21,0.0331,506.37
August,22,3:30,4.5,0.02,0.005,399.86,3.36,0.0,0.0,388.5,14.42,0.01,0.0009,348.68,4.73,0.37,0.0789,442.27
August,22,4:00,4.04,0.0,0.0,322.72,3.97,0.02,0.005,273.52,15.71,0.04,0.0023,367.34,3.3,0.19,0.0577,523.98
August,22,4:30,4.4,0.0,0.0,260.08,3.32,0.01,0.0025,299.87,12.63,0.05,0.0042,344.18,3.33,0.14,0.0412,515.95
August,22,5:00,4.77,0.0,0.0,234.31,3.22,0.01,0.0025,296.87,16.97,0.12,0.0069,331.08,5.55,0.15,0.0268,418.71
August,22,5:30,5.78,0.0,0.0,284.48,4.32,0.05,0.0108,322.67,14.55,0.07,0.0045,274.63,5.31,0.13,0.0254,399.73
August,22,6:00,7.19,0.49,0.0687,312.71,5.87,0.16,0.0278,303.42,28.37,0.07,0.0024,238.88,14.19,0.39,0.0273,280.93
August,22,6:30,6.3,0.69,0.1099,339.55,11.7,2.72,0.2324,431.65,44.93,0.86,0.0192,252.85,22.7,1.02,0.0448,263.26
August,22,7:00,16.18,0.47,0.029,317.0,11.53,0.03,0.0022,309.9,80.2,0.18,0.0022,282.52,38.55,0.79,0.0204,280.93
August,22,7:30,21.41,0.85,0.0399,342.15,19.07,0.16,0.0084,283.65,133.54,0.63,0.0047,268.01,66.35,0.62,0.0094,294.14
August,22,8:00,42.18,0.33,0.0079,250.59,35.54,0.09,0.0026,277.94,246.99,0.84,0.0034,272.61,115.44,0.83,0.0072,278.17
August,22,8:30,62.16,0.08,0.0013,293.84,47.51,0.39,0.0083,314.96,331.49,1.43,0.0043,293.59,164.28,1.33,0.0081,300.68
August,22,9:00,87.7,0.33,0.0038,300.97,163.65,0.9,0.0055,312.8,471.85,1.23,0.0026,294.24,223.92,3.34,0.0149,304.45
August,22,9:30,105.56,0.81,0.0077,298.96,196.11,1.14,0.0058,317.07,551.25,4.3,0.0078,305.65,274.37,3.84,0.014,294.5
August,22,10:00,118.9,0.76,0.0064,291.78,251.32,1.83,0.0073,316.79,626.59,5.33,0.0085,312.65,330.91,3.97,0.012,295.71
August,22,10:30,146.18,1.18,0.0081,294.35,269.66,4.99,0.0185,325.33,733.63,9.02,0.0123,322.21,362.91,9.33,0.0257,299.6
August,22,11:00,148.81,0.98,0.0066,303.98,305.78,4.4,0.0144,335.88,777.66,3.89,0.005,323.36,390.8,6.68,0.0171,298.42
August,22,11:30,161.08,1.35,0.0084,311.63,340.62,4.33,0.0127,341.56,851.79,6.73,0.0079,329.31,398.91,6.3,0.0158,304.09
August,22,12:00,160.56,1.36,0.0085,315.21,339.09,2.24,0.0066,333.18,892.52,7.32,0.0082,328.74,421.38,8.98,0.0213,305.35
August,22,12:30,169.61,2.61,0.0154,317.3,367.14,3.85,0.0105,339.46,892.89,16.07,0.018,333.67,431.58,5.78,0.0134,299.41
August,22,13:00,163.43,1.96,0.012,308.79,403.08,3.14,0.0078,335.91,899.3,9.98,0.0111,339.69,427.27,4.96,0.0116,310.39
August,22,13:30,163.74,1.85,0.0113,307.35,403.69,5.97,0.0148,326.83,915.79,15.29,0.0167,334.91,434.26,6.38,0.0147,312.75
August,22,14:00,151.02,2.01,0.0133,314.79,413.71,9.1,0.022,337.67,907.87,12.62,0.0139,344.03,454.12,9.26,0.0204,306.26
August,22,14:30,154.96,2.84,0.0183,307.84,399.67,12.67,0.0317,344.83,883.87,9.99,0.0113,333.9,470.15,20.5,0.0436,314.46
August,22,15:00,165.7,3.2,0.0193,310.43,385.6,6.83,0.0177,336.06,833.43,2.67,0.0032,341.65,433.6,17.69,0.0408,305.67
August,22,15:30,164.96,4.7,0.0285,295.32,389.45,15.77,0.0405,326.55,822.82,1.32,0.0016,341.93,410.08,45.03,0.1098,303.06
August,22,16:00,162.09,1.38,0.0085,309.95,400.77,7.29,0.0182,343.18,799.09,4.32,0.0054,340.56,400.98,28.71,0.0716,316.25
August,22,16:30,147.9,0.89,0.006,303.63,379.95,4.03,0.0106,347.68,738.94,3.55,0.0048,338.34,368.14,9.31,0.0253,312.53
August,22,17:00,156.06,2.51,0.0161,324.39,374.49,3.63,0.0097,340.6,691.56,3.67,0.0053,336.97,353.55,2.9,0.0082,307.2
August,22,17:30,135.2,1.45,0.0107,321.54,358.81,3.62,0.0101,340.37,687.83,3.44,0.005,332.05,353.16,3.0,0.0085,310.28
August,22,18:00,134.56,0.83,0.0062,314.98,342.06,3.39,0.0099,349.42,619.49,2.73,0.0044,334.22,318.23,1.81,0.0057,317.82
August,22,18:30,131.07,0.9,0.0069,318.21,311.47,2.49,0.008,338.18,562.33,3.82,0.0068,337.93,268.39,2.17,0.0081,324.28
August,22,19:00,122.54,0.76,0.0062,305.6,270.87,4.04,0.0149,336.58,512.38,3.48,0.0068,337.4,271.53,2.17,0.008,318.93
August,22,19:30,119.54,1.27,0.0106,304.23,235.09,2.66,0.0113,314.91,475.33,6.23,0.0131,336.46,280.37,5.07,0.0181,329.69
August,22,20:00,78.52,2.02,0.0257,296.33,210.25,3.81,0.0181,333.3,436.74,5.55,0.0127,340.07,241.81,5.49,0.0227,315.39
August,22,20:30,61.97,1.37,0.0221,304.99,195.94,2.47,0.0126,317.24,374.15,1.83,0.0049,331.11,214.33,2.36,0.011,314.67
August,22,21:00,51.66,2.47,0.0479,298.77,160.56,1.88,0.0117,314.62,333.03,1.2,0.0036,331.19,192.54,8.72,0.0453,314.29
August,22,21:30,40.56,1.89,0.0466,316.57,158.68,1.67,0.0105,316.07,257.66,1.24,0.0048,328.06,153.06,5.07,0.0331,319.85
August,22,22:00,33.59,1.41,0.0421,336.24,127.53,1.85,0.0145,312.64,210.93,1.08,0.0051,327.4,145.8,1.94,0.0133,309.84
August,22,22:30,30.65,3.41,0.1112,328.8,101.34,1.52,0.015,305.7,179.6,0.99,0.0055,333.78,113.73,1.76,0.0155,323.57
August,22,23:00,23.34,1.64,0.0703,369.13,75.16,0.83,0.0111,321.14,151.98,0.41,0.0027,334.03,92.92,0.92,0.0099,316.73
August,22,23:30,15.75,0.25,0.0156,235.11,71.89,0.39,0.0054,311.6,124.86,0.5,0.004,319.91,74.62,1.2,0.0161,308.77
August,23,0:00,8.19,0.4,0.0489,837.35,49.93,1.87,0.0375,326.45,49.74,0.53,0.0107,300.85,39.45,0.57,0.0145,322.56
August,23,0:30,6.48,0.18,0.0277,390.93,30.93,0.97,0.0312,319.48,36.85,0.2,0.0054,317.23,27.12,0.11,0.0039,334.49
August,23,1:00,7.21,0.29,0.04,335.63,13.91,0.45,0.0322,462.63,27.61,0.52,0.0187,309.3,18.63,0.1,0.0056,369.16
August,23,1:30,5.99,0.32,0.0533,536.58,10.19,1.17,0.1144,307.61,23.91,0.33,0.014,305.27,13.55,0.51,0.0374,378.54
August,23,2:00,3.93,0.09,0.0233,395.36,6.9,0.87,0.1267,331.5,15.39,0.72,0.0469,289.45,7.84,0.46,0.059,389.41
August,23,2:30,3.76,0.03,0.0083,430.07,6.54,0.19,0.0283,367.34,11.68,0.57,0.0492,308.6,5.88,0.68,0.1155,456.01
August,23,3:00,3.67,0.03,0.0083,264.74,5.69,0.0,0.0,317.32,13.17,0.92,0.0701,291.15,2.52,0.1,0.0402,554.19
August,23,3:30,3.4,0.03,0.0083,306.44,6.2,0.05,0.0075,366.64,8.95,0.03,0.0031,314.1,2.58,0.2,0.0784,368.72
August,23,4:00,3.1,0.05,0.015,369.13,4.74,0.15,0.0325,291.23,7.57,0.0,0.0,319.58,1.85,0.14,0.0757,424.17
August,23,4:30,3.3,0.08,0.025,317.95,4.46,0.14,0.0317,308.43,6.06,0.0,0.0,319.0,1.86,0.13,0.0713,427.0
August,23,5:00,3.84,0.1,0.025,282.88,3.62,0.06,0.0178,605.44,7.98,0.0,0.0006,274.6,2.95,0.06,0.02,384.99
August,23,5:30,4.77,0.35,0.0733,360.43,5.61,0.66,0.1178,336.78,7.57,0.04,0.0056,228.55,2.73,0.08,0.0306,380.34
August,23,6:00,5.87,0.32,0.0537,321.48,5.3,0.58,0.109,304.61,21.25,0.12,0.0056,254.62,8.58,0.31,0.0357,261.42
August,23,6:30,5.21,0.31,0.0598,328.17,9.79,2.11,0.2157,384.8,26.33,0.72,0.0274,257.24,15.77,0.61,0.0387,264.05
August,23,7:00,15.4,0.43,0.0279,303.64,11.23,0.1,0.0091,339.33,45.28,0.21,0.0047,275.62,22.97,0.48,0.0207,276.16
August,23,7:30,14.66,0.63,0.0428,360.22,17.81,0.5,0.0281,285.32,84.28,0.76,0.009,266.93,40.87,0.49,0.0119,288.65
August,23,8:00,32.82,0.19,0.0058,258.57,33.38,0.13,0.0038,285.52,152.15,1.38,0.0091,277.85,77.64,0.68,0.0087,285.11
August,23,8:30,50.39,0.15,0.003,318.7,43.4,0.46,0.0106,324.73,230.3,2.6,0.0113,292.13,113.75,1.08,0.0095,306.87
August,23,9:00,59.36,0.21,0.0036,365.45,124.91,0.79,0.0063,317.41,321.46,1.96,0.0061,299.64,144.66,2.3,0.0159,306.09
August,23,9:30,69.75,0.33,0.0048,332.74,139.38,0.84,0.006,325.58,391.17,3.83,0.0098,306.79,173.37,2.41,0.0139,296.0
August,23,10:00,78.04,0.44,0.0057,320.89,180.27,1.05,0.0058,322.69,486.23,2.72,0.0056,312.86,211.19,2.56,0.0121,293.8
August,23,10:30,103.38,0.91,0.0088,309.03,194.47,3.19,0.0164,329.08,540.09,5.67,0.0105,323.72,241.4,6.9,0.0286,306.03
August,23,11:00,112.3,0.67,0.006,341.43,215.97,2.57,0.0119,335.01,574.52,3.62,0.0063,324.83,254.19,4.8,0.0189,310.02
August,23,11:30,116.5,0.62,0.0053,330.54,231.61,3.52,0.0152,337.61,611.56,4.59,0.0075,325.12,267.48,4.63,0.0173,309.0
August,23,12:00,125.91,1.01,0.008,334.12,236.06,2.2,0.0093,331.7,639.49,3.58,0.0056,326.3,288.16,6.22,0.0216,310.08
August,23,12:30,131.48,2.02,0.0154,335.69,267.98,3.03,0.0113,336.56,636.49,6.49,0.0102,326.61,283.43,3.91,0.0138,307.38
August,23,13:00,126.52,1.38,0.0109,314.44,297.98,3.34,0.0112,333.19,643.41,4.25,0.0066,338.0,286.94,3.41,0.0119,316.7
August,23,13:30,125.74,1.12,0.0089,313.54,299.51,4.37,0.0146,325.35,636.65,14.01,0.022,335.87,292.5,5.0,0.0171,327.8
August,23,14:00,117.46,1.55,0.0132,318.33,313.55,6.96,0.0222,335.84,645.6,17.82,0.0276,342.42,309.25,5.91,0.0191,323.1
August,23,14:30,120.1,2.63,0.0219,304.0,298.01,10.19,0.0342,341.34,646.96,27.5,0.0425,337.25,325.38,13.5,0.0415,325.21
August,23,15:00,129.41,3.26,0.0252,313.5,293.69,7.49,0.0255,335.58,642.4,13.75,0.0214,342.02,316.77,12.42,0.0392,322.35
August,23,15:30,131.83,4.46,0.0338,283.87,295.07,11.45,0.0388,327.92,634.72,5.46,0.0086,343.25,311.5,30.31,0.0973,325.27
August,23,16:00,121.34,0.8,0.0066,284.84,302.59,6.78,0.0224,342.83,629.06,3.46,0.0055,340.24,303.33,17.26,0.0569,325.01
August,23,16:30,115.77,0.44,0.0038,296.4,292.17,3.97,0.0136,347.65,600.31,2.04,0.0034,339.21,292.97,7.06,0.0241,324.49
August,23,17:00,118.82,1.72,0.0145,328.9,287.6,3.05,0.0106,342.42,564.96,1.47,0.0026,338.7,267.4,2.14,0.008,314.94
August,23,17:30,104.77,1.01,0.0096,327.5,273.13,2.98,0.0109,342.03,528.88,2.91,0.0055,332.07,251.68,2.19,0.0087,320.91
August,23,18:00,102.65,0.39,0.0038,315.68,250.77,3.26,0.013,349.93,477.76,2.01,0.0042,336.37,233.58,1.4,0.006,333.7
August,23,18:30,101.45,0.47,0.0046,346.33,233.38,2.36,0.0101,341.47,434.91,2.09,0.0048,342.9,214.03,1.78,0.0083,332.24
August,23,19:00,94.87,0.11,0.0012,324.44,211.51,3.49,0.0165,338.66,387.91,1.94,0.005,338.84,201.53,1.79,0.0089,324.48
